id,title,price,images,description,tags,slug
870,Часы Флагманский Pixel-870,30119,https://picsum.photos/seed/product-870-img-0/600/600;https://picsum.photos/seed/product-870-img-1/600/600;https://picsum.photos/seed/product-870-img-2/600/600,"Описание товара Часы Флагманский Pixel-870. Это отличный выбор, если вы ищете часы. В комплекте 3 фото.",часы;флагман,chasy-flagmanskiy-pixel-870
871,Ноутбук Стильный Pixel-871,4167,https://picsum.photos/seed/product-871-img-0/600/600;https://picsum.photos/seed/product-871-img-1/600/600,"Описание товара Ноутбук Стильный Pixel-871. Это отличный выбор, если вы ищете ноутбук. В комплекте 2 фото.",ноутбук;стильный,noutbuk-stilnyy-pixel-871
872,Часы Мощный Pixel-872,38526,https://picsum.photos/seed/product-872-img-0/600/600;https://picsum.photos/seed/product-872-img-1/600/600;https://picsum.photos/seed/product-872-img-2/600/600,"Описание товара Часы Мощный Pixel-872. Это отличный выбор, если вы ищете часы. В комплекте 3 фото.",часы;мощный,chasy-moshchnyy-pixel-872
873,Смартфон Стильный Pixel-873,7815,https://picsum.photos/seed/product-873-img-0/600/600;https://picsum.photos/seed/product-873-img-1/600/600;https://picsum.photos/seed/product-873-img-2/600/600;https://picsum.photos/seed/product-873-img-3/600/600,"Описание товара Смартфон Стильный Pixel-873. Это отличный выбор, если вы ищете смартфон. В комплекте 4 фото.",смартфон;стильный,smartfon-stilnyy-pixel-873
874,Наушники Красный Pixel-874,39048,https://picsum.photos/seed/product-874-img-0/600/600;https://picsum.photos/seed/product-874-img-1/600/600;https://picsum.photos/seed/product-874-img-2/600/600;https://picsum.photos/seed/product-874-img-3/600/600;https://picsum.photos/seed/product-874-img-4/600/600,"Описание товара Наушники Красный Pixel-874. Это отличный выбор, если вы ищете наушники. В комплекте 5 фото.",наушники;красный,naushniki-krasnyy-pixel-874
875,Часы Мощный Pixel-875,32526,https://picsum.photos/seed/product-875-img-0/600/600;https://picsum.photos/seed/product-875-img-1/600/600;https://picsum.photos/seed/product-875-img-2/600/600,"Описание товара Часы Мощный Pixel-875. Это отличный выбор, если вы ищете часы. В комплекте 3 фото.",часы;мощный,chasy-moshchnyy-pixel-875
876,Наушники Стильный Pixel-876,7163,https://picsum.photos/seed/product-876-img-0/600/600;https://picsum.photos/seed/product-876-img-1/600/600,"Описание товара Наушники Стильный Pixel-876. Это отличный выбор, если вы ищете наушники. В комплекте 2 фото.",наушники;стильный,naushniki-stilnyy-pixel-876
877,Ноутбук Бюджетный Pixel-877,10491,https://picsum.photos/seed/product-877-img-0/600/600;https://picsum.photos/seed/product-877-img-1/600/600;https://picsum.photos/seed/product-877-img-2/600/600;https://picsum.photos/seed/product-877-img-3/600/600,"Описание товара Ноутбук Бюджетный Pixel-877. Это отличный выбор, если вы ищете ноутбук. В комплекте 4 фото.",ноутбук;бюджет,noutbuk-byudzhetnyy-pixel-877
878,Часы Флагманский Pixel-878,7561,https://picsum.photos/seed/product-878-img-0/600/600;https://picsum.photos/seed/product-878-img-1/600/600;https://picsum.photos/seed/product-878-img-2/600/600;https://picsum.photos/seed/product-878-img-3/600/600,"Описание товара Часы Флагманский Pixel-878. Это отличный выбор, если вы ищете часы. В комплекте 4 фото.",часы;флагман,chasy-flagmanskiy-pixel-878
879,Ноутбук Быстрый Pixel-879,37702,https://picsum.photos/seed/product-879-img-0/600/600;https://picsum.photos/seed/product-879-img-1/600/600;https://picsum.photos/seed/product-879-img-2/600/600,"Описание товара Ноутбук Быстрый Pixel-879. Это отличный выбор, если вы ищете ноутбук. В комплекте 3 фото.",ноутбук;быстрый,noutbuk-bystryy-pixel-879
880,Наушники Стильный Pixel-880,28580,https://picsum.photos/seed/product-880-img-0/600/600;https://picsum.photos/seed/product-880-img-1/600/600;https://picsum.photos/seed/product-880-img-2/600/600,"Описание товара Наушники Стильный Pixel-880. Это отличный выбор, если вы ищете наушники. В комплекте 3 фото.",наушники;стильный,naushniki-stilnyy-pixel-880
881,Часы Флагманский Pixel-881,12447,https://picsum.photos/seed/product-881-img-0/600/600;https://picsum.photos/seed/product-881-img-1/600/600;https://picsum.photos/seed/product-881-img-2/600/600;https://picsum.photos/seed/product-881-img-3/600/600,"Описание товара Часы Флагманский Pixel-881. Это отличный выбор, если вы ищете часы. В комплекте 4 фото.",часы;флагман,chasy-flagmanskiy-pixel-881
882,Чехол Мощный Pixel-882,41101,https://picsum.photos/seed/product-882-img-0/600/600;https://picsum.photos/seed/product-882-img-1/600/600;https://picsum.photos/seed/product-882-img-2/600/600,"Описание товара Чехол Мощный Pixel-882. Это отличный выбор, если вы ищете чехол. В комплекте 3 фото.",чехол;мощный,chekhol-moshchnyy-pixel-882
883,Чехол Красный Pixel-883,13760,https://picsum.photos/seed/product-883-img-0/600/600;https://picsum.photos/seed/product-883-img-1/600/600;https://picsum.photos/seed/product-883-img-2/600/600;https://picsum.photos/seed/product-883-img-3/600/600;https://picsum.photos/seed/product-883-img-4/600/600,"Описание товара Чехол Красный Pixel-883. Это отличный выбор, если вы ищете чехол. В комплекте 5 фото.",чехол;красный,chekhol-krasnyy-pixel-883
884,Ноутбук Мощный Pixel-884,16299,https://picsum.photos/seed/product-884-img-0/600/600;https://picsum.photos/seed/product-884-img-1/600/600;https://picsum.photos/seed/product-884-img-2/600/600;https://picsum.photos/seed/product-884-img-3/600/600;https://picsum.photos/seed/product-884-img-4/600/600,"Описание товара Ноутбук Мощный Pixel-884. Это отличный выбор, если вы ищете ноутбук. В комплекте 5 фото.",ноутбук;мощный,noutbuk-moshchnyy-pixel-884
885,Ноутбук Мощный Pixel-885,25422,https://picsum.photos/seed/product-885-img-0/600/600;https://picsum.photos/seed/product-885-img-1/600/600;https://picsum.photos/seed/product-885-img-2/600/600;https://picsum.photos/seed/product-885-img-3/600/600,"Описание товара Ноутбук Мощный Pixel-885. Это отличный выбор, если вы ищете ноутбук. В комплекте 4 фото.",ноутбук;мощный,noutbuk-moshchnyy-pixel-885
886,Смартфон Флагманский Pixel-886,7003,https://picsum.photos/seed/product-886-img-0/600/600;https://picsum.photos/seed/product-886-img-1/600/600,"Описание товара Смартфон Флагманский Pixel-886. Это отличный выбор, если вы ищете смартфон. В комплекте 2 фото.",смартфон;флагман,smartfon-flagmanskiy-pixel-886
887,Смартфон Стильный Pixel-887,13192,https://picsum.photos/seed/product-887-img-0/600/600;https://picsum.photos/seed/product-887-img-1/600/600;https://picsum.photos/seed/product-887-img-2/600/600;https://picsum.photos/seed/product-887-img-3/600/600,"Описание товара Смартфон Стильный Pixel-887. Это отличный выбор, если вы ищете смартфон. В комплекте 4 фото.",смартфон;стильный,smartfon-stilnyy-pixel-887
888,Смартфон Флагманский Pixel-888,3514,https://picsum.photos/seed/product-888-img-0/600/600;https://picsum.photos/seed/product-888-img-1/600/600,"Описание товара Смартфон Флагманский Pixel-888. Это отличный выбор, если вы ищете смартфон. В комплекте 2 фото.",смартфон;флагман,smartfon-flagmanskiy-pixel-888
889,Смартфон Бюджетный Pixel-889,12932,https://picsum.photos/seed/product-889-img-0/600/600;https://picsum.photos/seed/product-889-img-1/600/600;https://picsum.photos/seed/product-889-img-2/600/600,"Описание товара Смартфон Бюджетный Pixel-889. Это отличный выбор, если вы ищете смартфон. В комплекте 3 фото.",смартфон;бюджет,smartfon-byudzhetnyy-pixel-889
890,Часы Стильный Pixel-890,40480,https://picsum.photos/seed/product-890-img-0/600/600;https://picsum.photos/seed/product-890-img-1/600/600;https://picsum.photos/seed/product-890-img-2/600/600;https://picsum.photos/seed/product-890-img-3/600/600,"Описание товара Часы Стильный Pixel-890. Это отличный выбор, если вы ищете часы. В комплекте 4 фото.",часы;стильный,chasy-stilnyy-pixel-890
891,Смартфон Быстрый Pixel-891,13811,https://picsum.photos/seed/product-891-img-0/600/600;https://picsum.photos/seed/product-891-img-1/600/600;https://picsum.photos/seed/product-891-img-2/600/600;https://picsum.photos/seed/product-891-img-3/600/600,"Описание товара Смартфон Быстрый Pixel-891. Это отличный выбор, если вы ищете смартфон. В комплекте 4 фото.",смартфон;быстрый,smartfon-bystryy-pixel-891
892,Часы Мощный Pixel-892,28175,https://picsum.photos/seed/product-892-img-0/600/600;https://picsum.photos/seed/product-892-img-1/600/600;https://picsum.photos/seed/product-892-img-2/600/600,"Описание товара Часы Мощный Pixel-892. Это отличный выбор, если вы ищете часы. В комплекте 3 фото.",часы;мощный,chasy-moshchnyy-pixel-892
893,Наушники Стильный Pixel-893,6521,https://picsum.photos/seed/product-893-img-0/600/600;https://picsum.photos/seed/product-893-img-1/600/600,"Описание товара Наушники Стильный Pixel-893. Это отличный выбор, если вы ищете наушники. В комплекте 2 фото.",наушники;стильный,naushniki-stilnyy-pixel-893
894,Чехол Быстрый Pixel-894,1650,https://picsum.photos/seed/product-894-img-0/600/600;https://picsum.photos/seed/product-894-img-1/600/600;https://picsum.photos/seed/product-894-img-2/600/600;https://picsum.photos/seed/product-894-img-3/600/600,"Описание товара Чехол Быстрый Pixel-894. Это отличный выбор, если вы ищете чехол. В комплекте 4 фото.",чехол;быстрый,chekhol-bystryy-pixel-894
895,Часы Бюджетный Pixel-895,17386,https://picsum.photos/seed/product-895-img-0/600/600;https://picsum.photos/seed/product-895-img-1/600/600;https://picsum.photos/seed/product-895-img-2/600/600;https://picsum.photos/seed/product-895-img-3/600/600,"Описание товара Часы Бюджетный Pixel-895. Это отличный выбор, если вы ищете часы. В комплекте 4 фото.",часы;бюджет,chasy-byudzhetnyy-pixel-895
896,Ноутбук Стильный Pixel-896,13358,https://picsum.photos/seed/product-896-img-0/600/600;https://picsum.photos/seed/product-896-img-1/600/600;https://picsum.photos/seed/product-896-img-2/600/600;https://picsum.photos/seed/product-896-img-3/600/600;https://picsum.photos/seed/product-896-img-4/600/600,"Описание товара Ноутбук Стильный Pixel-896. Это отличный выбор, если вы ищете ноутбук. В комплекте 5 фото.",ноутбук;стильный,noutbuk-stilnyy-pixel-896
897,Чехол Красный Pixel-897,47425,https://picsum.photos/seed/product-897-img-0/600/600;https://picsum.photos/seed/product-897-img-1/600/600;https://picsum.photos/seed/product-897-img-2/600/600,"Описание товара Чехол Красный Pixel-897. Это отличный выбор, если вы ищете чехол. В комплекте 3 фото.",чехол;красный,chekhol-krasnyy-pixel-897
898,Часы Бюджетный Pixel-898,17175,https://picsum.photos/seed/product-898-img-0/600/600;https://picsum.photos/seed/product-898-img-1/600/600;https://picsum.photos/seed/product-898-img-2/600/600,"Описание товара Часы Бюджетный Pixel-898. Это отличный выбор, если вы ищете часы. В комплекте 3 фото.",часы;бюджет,chasy-byudzhetnyy-pixel-898
899,Наушники Красный Pixel-899,15113,https://picsum.photos/seed/product-899-img-0/600/600;https://picsum.photos/seed/product-899-img-1/600/600;https://picsum.photos/seed/product-899-img-2/600/600;https://picsum.photos/seed/product-899-img-3/600/600,"Описание товара Наушники Красный Pixel-899. Это отличный выбор, если вы ищете наушники. В комплекте 4 фото.",наушники;красный,naushniki-krasnyy-pixel-899
900,Чехол Красный Pixel-900,28087,https://picsum.photos/seed/product-900-img-0/600/600;https://picsum.photos/seed/product-900-img-1/600/600,"Описание товара Чехол Красный Pixel-900. Это отличный выбор, если вы ищете чехол. В комплекте 2 фото.",чехол;красный,chekhol-krasnyy-pixel-900
901,Часы Бюджетный Pixel-901,5438,https://picsum.photos/seed/product-901-img-0/600/600;https://picsum.photos/seed/product-901-img-1/600/600;https://picsum.photos/seed/product-901-img-2/600/600,"Описание товара Часы Бюджетный Pixel-901. Это отличный выбор, если вы ищете часы. В комплекте 3 фото.",часы;бюджет,chasy-byudzhetnyy-pixel-901
902,Смартфон Флагманский Pixel-902,2839,https://picsum.photos/seed/product-902-img-0/600/600;https://picsum.photos/seed/product-902-img-1/600/600;https://picsum.photos/seed/product-902-img-2/600/600;https://picsum.photos/seed/product-902-img-3/600/600;https://picsum.photos/seed/product-902-img-4/600/600,"Описание товара Смартфон Флагманский Pixel-902. Это отличный выбор, если вы ищете смартфон. В комплекте 5 фото.",смартфон;флагман,smartfon-flagmanskiy-pixel-902
903,Ноутбук Мощный Pixel-903,6906,https://picsum.photos/seed/product-903-img-0/600/600;https://picsum.photos/seed/product-903-img-1/600/600;https://picsum.photos/seed/product-903-img-2/600/600,"Описание товара Ноутбук Мощный Pixel-903. Это отличный выбор, если вы ищете ноутбук. В комплекте 3 фото.",ноутбук;мощный,noutbuk-moshchnyy-pixel-903
904,Чехол Быстрый Pixel-904,10113,https://picsum.photos/seed/product-904-img-0/600/600;https://picsum.photos/seed/product-904-img-1/600/600;https://picsum.photos/seed/product-904-img-2/600/600,"Описание товара Чехол Быстрый Pixel-904. Это отличный выбор, если вы ищете чехол. В комплекте 3 фото.",чехол;быстрый,chekhol-bystryy-pixel-904
905,Чехол Стильный Pixel-905,21225,https://picsum.photos/seed/product-905-img-0/600/600;https://picsum.photos/seed/product-905-img-1/600/600;https://picsum.photos/seed/product-905-img-2/600/600;https://picsum.photos/seed/product-905-img-3/600/600;https://picsum.photos/seed/product-905-img-4/600/600,"Описание товара Чехол Стильный Pixel-905. Это отличный выбор, если вы ищете чехол. В комплекте 5 фото.",чехол;стильный,chekhol-stilnyy-pixel-905
906,Чехол Стильный Pixel-906,35663,https://picsum.photos/seed/product-906-img-0/600/600;https://picsum.photos/seed/product-906-img-1/600/600;https://picsum.photos/seed/product-906-img-2/600/600;https://picsum.photos/seed/product-906-img-3/600/600;https://picsum.photos/seed/product-906-img-4/600/600,"Описание товара Чехол Стильный Pixel-906. Это отличный выбор, если вы ищете чехол. В комплекте 5 фото.",чехол;стильный,chekhol-stilnyy-pixel-906
907,Наушники Бюджетный Pixel-907,48205,https://picsum.photos/seed/product-907-img-0/600/600;https://picsum.photos/seed/product-907-img-1/600/600,"Описание товара Наушники Бюджетный Pixel-907. Это отличный выбор, если вы ищете наушники. В комплекте 2 фото.",наушники;бюджет,naushniki-byudzhetnyy-pixel-907
908,Ноутбук Мощный Pixel-908,6344,https://picsum.photos/seed/product-908-img-0/600/600;https://picsum.photos/seed/product-908-img-1/600/600,"Описание товара Ноутбук Мощный Pixel-908. Это отличный выбор, если вы ищете ноутбук. В комплекте 2 фото.",ноутбук;мощный,noutbuk-moshchnyy-pixel-908
909,Часы Мощный Pixel-909,709,https://picsum.photos/seed/product-909-img-0/600/600;https://picsum.photos/seed/product-909-img-1/600/600;https://picsum.photos/seed/product-909-img-2/600/600;https://picsum.photos/seed/product-909-img-3/600/600,"Описание товара Часы Мощный Pixel-909. Это отличный выбор, если вы ищете часы. В комплекте 4 фото.",часы;мощный,chasy-moshchnyy-pixel-909
910,Чехол Мощный Pixel-910,22697,https://picsum.photos/seed/product-910-img-0/600/600;https://picsum.photos/seed/product-910-img-1/600/600;https://picsum.photos/seed/product-910-img-2/600/600,"Описание товара Чехол Мощный Pixel-910. Это отличный выбор, если вы ищете чехол. В комплекте 3 фото.",чехол;мощный,chekhol-moshchnyy-pixel-910
911,Чехол Стильный Pixel-911,12086,https://picsum.photos/seed/product-911-img-0/600/600;https://picsum.photos/seed/product-911-img-1/600/600;https://picsum.photos/seed/product-911-img-2/600/600;https://picsum.photos/seed/product-911-img-3/600/600;https://picsum.photos/seed/product-911-img-4/600/600,"Описание товара Чехол Стильный Pixel-911. Это отличный выбор, если вы ищете чехол. В комплекте 5 фото.",чехол;стильный,chekhol-stilnyy-pixel-911
912,Наушники Красный Pixel-912,1517,https://picsum.photos/seed/product-912-img-0/600/600;https://picsum.photos/seed/product-912-img-1/600/600;https://picsum.photos/seed/product-912-img-2/600/600;https://picsum.photos/seed/product-912-img-3/600/600,"Описание товара Наушники Красный Pixel-912. Это отличный выбор, если вы ищете наушники. В комплекте 4 фото.",наушники;красный,naushniki-krasnyy-pixel-912
913,Смартфон Бюджетный Pixel-913,32492,https://picsum.photos/seed/product-913-img-0/600/600;https://picsum.photos/seed/product-913-img-1/600/600;https://picsum.photos/seed/product-913-img-2/600/600;https://picsum.photos/seed/product-913-img-3/600/600;https://picsum.photos/seed/product-913-img-4/600/600,"Описание товара Смартфон Бюджетный Pixel-913. Это отличный выбор, если вы ищете смартфон. В комплекте 5 фото.",смартфон;бюджет,smartfon-byudzhetnyy-pixel-913
914,Ноутбук Быстрый Pixel-914,46677,https://picsum.photos/seed/product-914-img-0/600/600;https://picsum.photos/seed/product-914-img-1/600/600;https://picsum.photos/seed/product-914-img-2/600/600;https://picsum.photos/seed/product-914-img-3/600/600,"Описание товара Ноутбук Быстрый Pixel-914. Это отличный выбор, если вы ищете ноутбук. В комплекте 4 фото.",ноутбук;быстрый,noutbuk-bystryy-pixel-914
915,Смартфон Быстрый Pixel-915,23823,https://picsum.photos/seed/product-915-img-0/600/600;https://picsum.photos/seed/product-915-img-1/600/600;https://picsum.photos/seed/product-915-img-2/600/600,"Описание товара Смартфон Быстрый Pixel-915. Это отличный выбор, если вы ищете смартфон. В комплекте 3 фото.",смартфон;быстрый,smartfon-bystryy-pixel-915
916,Ноутбук Быстрый Pixel-916,13065,https://picsum.photos/seed/product-916-img-0/600/600;https://picsum.photos/seed/product-916-img-1/600/600;https://picsum.photos/seed/product-916-img-2/600/600;https://picsum.photos/seed/product-916-img-3/600/600,"Описание товара Ноутбук Быстрый Pixel-916. Это отличный выбор, если вы ищете ноутбук. В комплекте 4 фото.",ноутбук;быстрый,noutbuk-bystryy-pixel-916
917,Наушники Стильный Pixel-917,25377,https://picsum.photos/seed/product-917-img-0/600/600;https://picsum.photos/seed/product-917-img-1/600/600;https://picsum.photos/seed/product-917-img-2/600/600;https://picsum.photos/seed/product-917-img-3/600/600;https://picsum.photos/seed/product-917-img-4/600/600,"Описание товара Наушники Стильный Pixel-917. Это отличный выбор, если вы ищете наушники. В комплекте 5 фото.",наушники;стильный,naushniki-stilnyy-pixel-917
918,Наушники Быстрый Pixel-918,47191,https://picsum.photos/seed/product-918-img-0/600/600;https://picsum.photos/seed/product-918-img-1/600/600;https://picsum.photos/seed/product-918-img-2/600/600;https://picsum.photos/seed/product-918-img-3/600/600,"Описание товара Наушники Быстрый Pixel-918. Это отличный выбор, если вы ищете наушники. В комплекте 4 фото.",наушники;быстрый,naushniki-bystryy-pixel-918
919,Ноутбук Стильный Pixel-919,43714,https://picsum.photos/seed/product-919-img-0/600/600;https://picsum.photos/seed/product-919-img-1/600/600;https://picsum.photos/seed/product-919-img-2/600/600;https://picsum.photos/seed/product-919-img-3/600/600,"Описание товара Ноутбук Стильный Pixel-919. Это отличный выбор, если вы ищете ноутбук. В комплекте 4 фото.",ноутбук;стильный,noutbuk-stilnyy-pixel-919
920,Чехол Стильный Pixel-920,4353,https://picsum.photos/seed/product-920-img-0/600/600;https://picsum.photos/seed/product-920-img-1/600/600,"Описание товара Чехол Стильный Pixel-920. Это отличный выбор, если вы ищете чехол. В комплекте 2 фото.",чехол;стильный,chekhol-stilnyy-pixel-920
921,Смартфон Бюджетный Pixel-921,10026,https://picsum.photos/seed/product-921-img-0/600/600;https://picsum.photos/seed/product-921-img-1/600/600,"Описание товара Смартфон Бюджетный Pixel-921. Это отличный выбор, если вы ищете смартфон. В комплекте 2 фото.",смартфон;бюджет,smartfon-byudzhetnyy-pixel-921
922,Смартфон Мощный Pixel-922,7305,https://picsum.photos/seed/product-922-img-0/600/600;https://picsum.photos/seed/product-922-img-1/600/600;https://picsum.photos/seed/product-922-img-2/600/600,"Описание товара Смартфон Мощный Pixel-922. Это отличный выбор, если вы ищете смартфон. В комплекте 3 фото.",смартфон;мощный,smartfon-moshchnyy-pixel-922
923,Чехол Бюджетный Pixel-923,2281,https://picsum.photos/seed/product-923-img-0/600/600;https://picsum.photos/seed/product-923-img-1/600/600;https://picsum.photos/seed/product-923-img-2/600/600,"Описание товара Чехол Бюджетный Pixel-923. Это отличный выбор, если вы ищете чехол. В комплекте 3 фото.",чехол;бюджет,chekhol-byudzhetnyy-pixel-923
924,Чехол Красный Pixel-924,41043,https://picsum.photos/seed/product-924-img-0/600/600;https://picsum.photos/seed/product-924-img-1/600/600;https://picsum.photos/seed/product-924-img-2/600/600,"Описание товара Чехол Красный Pixel-924. Это отличный выбор, если вы ищете чехол. В комплекте 3 фото.",чехол;красный,chekhol-krasnyy-pixel-924
925,Смартфон Быстрый Pixel-925,35072,https://picsum.photos/seed/product-925-img-0/600/600;https://picsum.photos/seed/product-925-img-1/600/600;https://picsum.photos/seed/product-925-img-2/600/600,"Описание товара Смартфон Быстрый Pixel-925. Это отличный выбор, если вы ищете смартфон. В комплекте 3 фото.",смартфон;быстрый,smartfon-bystryy-pixel-925
926,Ноутбук Красный Pixel-926,43416,https://picsum.photos/seed/product-926-img-0/600/600;https://picsum.photos/seed/product-926-img-1/600/600;https://picsum.photos/seed/product-926-img-2/600/600;https://picsum.photos/seed/product-926-img-3/600/600;https://picsum.photos/seed/product-926-img-4/600/600,"Описание товара Ноутбук Красный Pixel-926. Это отличный выбор, если вы ищете ноутбук. В комплекте 5 фото.",ноутбук;красный,noutbuk-krasnyy-pixel-926
927,Чехол Бюджетный Pixel-927,40196,https://picsum.photos/seed/product-927-img-0/600/600;https://picsum.photos/seed/product-927-img-1/600/600,"Описание товара Чехол Бюджетный Pixel-927. Это отличный выбор, если вы ищете чехол. В комплекте 2 фото.",чехол;бюджет,chekhol-byudzhetnyy-pixel-927
928,Часы Красный Pixel-928,18102,https://picsum.photos/seed/product-928-img-0/600/600;https://picsum.photos/seed/product-928-img-1/600/600,"Описание товара Часы Красный Pixel-928. Это отличный выбор, если вы ищете часы. В комплекте 2 фото.",часы;красный,chasy-krasnyy-pixel-928
929,Чехол Бюджетный Pixel-929,181,https://picsum.photos/seed/product-929-img-0/600/600;https://picsum.photos/seed/product-929-img-1/600/600;https://picsum.photos/seed/product-929-img-2/600/600,"Описание товара Чехол Бюджетный Pixel-929. Это отличный выбор, если вы ищете чехол. В комплекте 3 фото.",чехол;бюджет,chekhol-byudzhetnyy-pixel-929
930,Ноутбук Красный Pixel-930,10117,https://picsum.photos/seed/product-930-img-0/600/600;https://picsum.photos/seed/product-930-img-1/600/600;https://picsum.photos/seed/product-930-img-2/600/600;https://picsum.photos/seed/product-930-img-3/600/600,"Описание товара Ноутбук Красный Pixel-930. Это отличный выбор, если вы ищете ноутбук. В комплекте 4 фото.",ноутбук;красный,noutbuk-krasnyy-pixel-930
931,Чехол Быстрый Pixel-931,7735,https://picsum.photos/seed/product-931-img-0/600/600;https://picsum.photos/seed/product-931-img-1/600/600;https://picsum.photos/seed/product-931-img-2/600/600;https://picsum.photos/seed/product-931-img-3/600/600;https://picsum.photos/seed/product-931-img-4/600/600,"Описание товара Чехол Быстрый Pixel-931. Это отличный выбор, если вы ищете чехол. В комплекте 5 фото.",чехол;быстрый,chekhol-bystryy-pixel-931
932,Часы Стильный Pixel-932,18255,https://picsum.photos/seed/product-932-img-0/600/600;https://picsum.photos/seed/product-932-img-1/600/600,"Описание товара Часы Стильный Pixel-932. Это отличный выбор, если вы ищете часы. В комплекте 2 фото.",часы;стильный,chasy-stilnyy-pixel-932
933,Смартфон Стильный Pixel-933,4185,https://picsum.photos/seed/product-933-img-0/600/600;https://picsum.photos/seed/product-933-img-1/600/600;https://picsum.photos/seed/product-933-img-2/600/600;https://picsum.photos/seed/product-933-img-3/600/600,"Описание товара Смартфон Стильный Pixel-933. Это отличный выбор, если вы ищете смартфон. В комплекте 4 фото.",смартфон;стильный,smartfon-stilnyy-pixel-933
934,Чехол Быстрый Pixel-934,10258,https://picsum.photos/seed/product-934-img-0/600/600;https://picsum.photos/seed/product-934-img-1/600/600;https://picsum.photos/seed/product-934-img-2/600/600;https://picsum.photos/seed/product-934-img-3/600/600;https://picsum.photos/seed/product-934-img-4/600/600,"Описание товара Чехол Быстрый Pixel-934. Это отличный выбор, если вы ищете чехол. В комплекте 5 фото.",чехол;быстрый,chekhol-bystryy-pixel-934
935,Наушники Быстрый Pixel-935,685,https://picsum.photos/seed/product-935-img-0/600/600;https://picsum.photos/seed/product-935-img-1/600/600,"Описание товара Наушники Быстрый Pixel-935. Это отличный выбор, если вы ищете наушники. В комплекте 2 фото.",наушники;быстрый,naushniki-bystryy-pixel-935
936,Смартфон Быстрый Pixel-936,42428,https://picsum.photos/seed/product-936-img-0/600/600;https://picsum.photos/seed/product-936-img-1/600/600;https://picsum.photos/seed/product-936-img-2/600/600;https://picsum.photos/seed/product-936-img-3/600/600;https://picsum.photos/seed/product-936-img-4/600/600,"Описание товара Смартфон Быстрый Pixel-936. Это отличный выбор, если вы ищете смартфон. В комплекте 5 фото.",смартфон;быстрый,smartfon-bystryy-pixel-936
937,Смартфон Быстрый Pixel-937,6252,https://picsum.photos/seed/product-937-img-0/600/600;https://picsum.photos/seed/product-937-img-1/600/600,"Описание товара Смартфон Быстрый Pixel-937. Это отличный выбор, если вы ищете смартфон. В комплекте 2 фото.",смартфон;быстрый,smartfon-bystryy-pixel-937
938,Чехол Мощный Pixel-938,28935,https://picsum.photos/seed/product-938-img-0/600/600;https://picsum.photos/seed/product-938-img-1/600/600;https://picsum.photos/seed/product-938-img-2/600/600;https://picsum.photos/seed/product-938-img-3/600/600,"Описание товара Чехол Мощный Pixel-938. Это отличный выбор, если вы ищете чехол. В комплекте 4 фото.",чехол;мощный,chekhol-moshchnyy-pixel-938
939,Смартфон Флагманский Pixel-939,43726,https://picsum.photos/seed/product-939-img-0/600/600;https://picsum.photos/seed/product-939-img-1/600/600,"Описание товара Смартфон Флагманский Pixel-939. Это отличный выбор, если вы ищете смартфон. В комплекте 2 фото.",смартфон;флагман,smartfon-flagmanskiy-pixel-939
940,Смартфон Флагманский Pixel-940,47401,https://picsum.photos/seed/product-940-img-0/600/600;https://picsum.photos/seed/product-940-img-1/600/600,"Описание товара Смартфон Флагманский Pixel-940. Это отличный выбор, если вы ищете смартфон. В комплекте 2 фото.",смартфон;флагман,smartfon-flagmanskiy-pixel-940
941,Часы Красный Pixel-941,32870,https://picsum.photos/seed/product-941-img-0/600/600;https://picsum.photos/seed/product-941-img-1/600/600,"Описание товара Часы Красный Pixel-941. Это отличный выбор, если вы ищете часы. В комплекте 2 фото.",часы;красный,chasy-krasnyy-pixel-941
942,Ноутбук Красный Pixel-942,36843,https://picsum.photos/seed/product-942-img-0/600/600;https://picsum.photos/seed/product-942-img-1/600/600;https://picsum.photos/seed/product-942-img-2/600/600,"Описание товара Ноутбук Красный Pixel-942. Это отличный выбор, если вы ищете ноутбук. В комплекте 3 фото.",ноутбук;красный,noutbuk-krasnyy-pixel-942
943,Наушники Красный Pixel-943,22011,https://picsum.photos/seed/product-943-img-0/600/600;https://picsum.photos/seed/product-943-img-1/600/600,"Описание товара Наушники Красный Pixel-943. Это отличный выбор, если вы ищете наушники. В комплекте 2 фото.",наушники;красный,naushniki-krasnyy-pixel-943
944,Смартфон Флагманский Pixel-944,18415,https://picsum.photos/seed/product-944-img-0/600/600;https://picsum.photos/seed/product-944-img-1/600/600;https://picsum.photos/seed/product-944-img-2/600/600,"Описание товара Смартфон Флагманский Pixel-944. Это отличный выбор, если вы ищете смартфон. В комплекте 3 фото.",смартфон;флагман,smartfon-flagmanskiy-pixel-944
945,Смартфон Флагманский Pixel-945,26013,https://picsum.photos/seed/product-945-img-0/600/600;https://picsum.photos/seed/product-945-img-1/600/600;https://picsum.photos/seed/product-945-img-2/600/600;https://picsum.photos/seed/product-945-img-3/600/600;https://picsum.photos/seed/product-945-img-4/600/600,"Описание товара Смартфон Флагманский Pixel-945. Это отличный выбор, если вы ищете смартфон. В комплекте 5 фото.",смартфон;флагман,smartfon-flagmanskiy-pixel-945
